store,city,brand,size,onhand,price,startdate
1,32,2960,750.0,2,94.99,2024-01-01
1,32,2963,750.0,0,59.99,2024-01-01
1,32,2965,750.0,16,46.99,2024-01-01
1,32,2967,750.0,3,54.99,2024-01-01
1,32,2973,750.0,8,26.99,2024-01-01
1,32,2975,750.0,11,14.99,2024-01-01
1,32,2979,750.0,1,44.99,2024-01-01
1,32,2982,750.0,6,72.99,2024-01-01
1,32,2985,750.0,7,25.99,2024-01-01
1,32,2988,750.0,10,24.99,2024-01-01
1,32,2989,750.0,2,259.99,2024-01-01
1,32,2990,750.0,6,22.99,2024-01-01
1,32,2991,750.0,7,49.99,2024-01-01
1,32,2992,750.0,6,49.99,2024-01-01
1,32,2994,750.0,6,49.99,2024-01-01
1,32,3012,50.0,104,0.99,2024-01-01
1,32,3016,750.0,31,19.99,2024-01-01
1,32,3020,750.0,30,9.99,2024-01-01
1,32,3025,375.0,9,15.49,2024-01-01
1,32,3038,0.0,1,8.99,2024-01-01
1,32,3039,750.0,12,16.99,2024-01-01
1,32,3040,1000.0,32,22.99,2024-01-01
1,32,3041,0.0,18,10.99,2024-01-01
1,32,3042,375.0,17,15.49,2024-01-01
1,32,3045,750.0,14,10.99,2024-01-01
1,32,3046,0.0,8,47.99,2024-01-01
1,32,3050,0.0,11,8.99,2024-01-01
1,32,3054,750.0,33,10.99,2024-01-01
1,32,3058,50.0,0,0.99,2024-01-01
1,32,3061,750.0,8,17.99,2024-01-01
1,32,3062,750.0,13,19.99,2024-01-01
1,32,3070,750.0,1,21.99,2024-01-01
1,32,3072,750.0,18,24.99,2024-01-01
1,32,3079,750.0,20,13.99,2024-01-01
1,32,3085,0.0,0,5.99,2024-01-01
1,32,3086,0.0,7,47.99,2024-01-01
1,32,3089,750.0,11,13.99,2024-01-01
1,32,3100,0.0,10,47.99,2024-01-01
1,32,3102,0.0,0,17.99,2024-01-01
1,32,3104,750.0,9,10.99,2024-01-01
1,32,3107,750.0,8,65.99,2024-01-01
1,32,3123,0.0,9,14.99,2024-01-01
1,32,3125,750.0,2,9.99,2024-01-01
1,32,3133,750.0,53,10.99,2024-01-01
1,32,3137,50.0,23,0.99,2024-01-01
1,32,3139,750.0,14,23.99,2024-01-01
1,32,3147,50.0,9,0.99,2024-01-01
1,32,3150,750.0,42,10.99,2024-01-01
1,32,3153,750.0,4,17.99,2024-01-01
1,32,3154,750.0,24,9.99,2024-01-01
1,32,3158,0.0,28,16.99,2024-01-01
1,32,3161,750.0,18,8.99,2024-01-01
1,32,3162,50.0,9,0.99,2024-01-01
1,32,3168,750.0,15,25.99,2024-01-01
1,32,3172,750.0,2,12.99,2024-01-01
1,32,3174,750.0,7,29.99,2024-01-01
1,32,3176,750.0,1,27.99,2024-01-01
1,32,3180,0.0,46,16.99,2024-01-01
1,32,3183,750.0,13,19.99,2024-01-01
1,32,3189,750.0,9,12.99,2024-01-01
1,32,3194,750.0,27,23.99,2024-01-01
1,32,3197,0.0,15,20.99,2024-01-01
1,32,3201,750.0,8,29.99,2024-01-01
1,32,3204,750.0,7,21.99,2024-01-01
1,32,3209,750.0,10,19.99,2024-01-01
1,32,3216,0.0,15,9.99,2024-01-01
1,32,3218,750.0,18,12.99,2024-01-01
1,32,3219,50.0,56,0.99,2024-01-01
1,32,3220,0.0,1,18.99,2024-01-01
1,32,3221,750.0,7,9.99,2024-01-01
1,32,3227,0.0,26,8.99,2024-01-01
1,32,3230,750.0,9,9.49,2024-01-01
1,32,3231,750.0,7,9.99,2024-01-01
1,32,3233,750.0,9,22.99,2024-01-01
1,32,3234,0.0,31,61.99,2024-01-01
1,32,3235,750.0,5,17.99,2024-01-01
1,32,3237,0.0,10,23.99,2024-01-01
1,32,3238,750.0,24,29.99,2024-01-01
1,32,3239,750.0,13,9.99,2024-01-01
1,32,3243,0.0,7,10.49,2024-01-01
1,32,3244,750.0,28,6.79,2024-01-01
1,32,3246,0.0,9,8.79,2024-01-01
1,32,3253,0.0,0,11.99,2024-01-01
1,32,3257,750.0,6,6.99,2024-01-01
1,32,3268,750.0,9,9.99,2024-01-01
1,32,3272,0.0,7,17.99,2024-01-01
1,32,3276,0.0,35,14.99,2024-01-01
1,32,3278,750.0,1,7.99,2024-01-01
1,32,3279,750.0,8,29.99,2024-01-01
1,32,3282,50.0,0,0.99,2024-01-01
1,32,3285,750.0,0,9.99,2024-01-01
1,32,3286,0.0,10,47.99,2024-01-01
1,32,3288,0.0,0,22.99,2024-01-01
1,32,3294,750.0,6,16.99,2024-01-01
1,32,3295,375.0,7,9.99,2024-01-01
1,32,3296,750.0,10,22.99,2024-01-01
1,32,3300,50.0,18,0.99,2024-01-01
1,32,3305,0.0,29,13.99,2024-01-01
1,32,3310,375.0,16,5.99,2024-01-01
1,32,3314,0.0,10,26.99,2024-01-01
1,32,3315,50.0,0,0.99,2024-01-01
1,32,3316,375.0,7,15.49,2024-01-01
1,32,3324,750.0,6,49.99,2024-01-01
1,32,3325,750.0,11,9.99,2024-01-01
1,32,3326,0.0,17,9.49,2024-01-01
1,32,3329,0.0,21,14.99,2024-01-01
1,32,3335,750.0,10,10.99,2024-01-01
1,32,3343,375.0,9,12.99,2024-01-01
1,32,3344,750.0,19,19.99,2024-01-01
1,32,3345,50.0,75,1.99,2024-01-01
1,32,3347,0.0,7,39.99,2024-01-01
1,32,3348,0.0,64,29.99,2024-01-01
1,32,3349,50.0,73,0.99,2024-01-01
1,32,3351,0.0,36,16.99,2024-01-01
1,32,3352,750.0,25,24.99,2024-01-01
1,32,3354,375.0,10,14.99,2024-01-01
1,32,3356,375.0,26,6.99,2024-01-01
1,32,3357,50.0,0,0.99,2024-01-01
1,32,3363,750.0,6,13.99,2024-01-01
1,32,3364,0.0,32,24.99,2024-01-01
1,32,3365,0.0,7,24.99,2024-01-01
1,32,3366,0.0,15,33.99,2024-01-01
1,32,3367,750.0,0,9.99,2024-01-01
1,32,3368,0.0,32,16.99,2024-01-01
1,32,3373,0.0,11,18.99,2024-01-01
1,32,3376,750.0,6,39.99,2024-01-01
1,32,3377,750.0,5,24.99,2024-01-01
1,32,3385,0.0,14,16.99,2024-01-01
1,32,3388,750.0,14,8.99,2024-01-01
1,32,3389,0.0,22,16.99,2024-01-01
1,32,3390,750.0,7,29.99,2024-01-01
1,32,3396,0.0,26,17.99,2024-01-01
1,32,3397,750.0,30,24.99,2024-01-01
1,32,3405,0.0,20,29.99,2024-01-01
1,32,3409,750.0,4,49.99,2024-01-01
1,32,3410,750.0,22,16.99,2024-01-01
1,32,3412,750.0,35,12.99,2024-01-01
1,32,3420,750.0,36,9.99,2024-01-01
1,32,3422,750.0,28,19.99,2024-01-01
1,32,3423,0.0,60,26.99,2024-01-01
1,32,3425,750.0,11,20.99,2024-01-01
1,32,3427,0.0,35,24.99,2024-01-01
1,32,3436,0.0,17,24.99,2024-01-01
1,32,3437,750.0,12,19.99,2024-01-01
1,32,3444,0.0,6,39.99,2024-01-01
1,32,3452,0.0,0,6.99,2024-01-01
1,32,3456,0.0,33,19.99,2024-01-01
1,32,3457,0.0,4,34.99,2024-01-01
1,32,3458,750.0,25,19.99,2024-01-01
1,32,3462,750.0,19,17.99,2024-01-01
1,32,3464,0.0,17,13.99,2024-01-01
1,32,3467,750.0,12,18.99,2024-01-01
1,32,3472,750.0,8,14.99,2024-01-01
1,32,3476,750.0,27,19.99,2024-01-01
1,32,3481,750.0,2,21.99,2024-01-01
1,32,3483,750.0,6,14.99,2024-01-01
1,32,3485,0.0,15,19.99,2024-01-01
1,32,3486,375.0,15,12.99,2024-01-01
1,32,3487,750.0,18,16.99,2024-01-01
1,32,3488,750.0,9,19.99,2024-01-01
1,32,3489,0.0,57,27.99,2024-01-01
1,32,3495,0.0,19,38.99,2024-01-01
1,32,3497,750.0,2,94.99,2024-01-01
1,32,3498,750.0,61,18.99,2024-01-01
1,32,3500,50.0,0,1.49,2024-01-01
1,32,3502,750.0,33,12.99,2024-01-01
1,32,3503,750.0,9,12.99,2024-01-01
1,32,3505,750.0,59,18.99,2024-01-01
1,32,3510,750.0,34,12.99,2024-01-01
1,32,3511,750.0,25,9.99,2024-01-01
1,32,3512,0.0,171,15.99,2024-01-01
1,32,3513,750.0,21,24.99,2024-01-01
1,32,3515,0.0,56,19.99,2024-01-01
1,32,3517,750.0,26,12.99,2024-01-01
1,32,3518,750.0,5,20.99,2024-01-01
1,32,3522,0.0,16,12.99,2024-01-01
1,32,3524,750.0,4,19.99,2024-01-01
1,32,3527,0.0,3,27.99,2024-01-01
1,32,3528,750.0,3,39.99,2024-01-01
1,32,3529,0.0,19,13.99,2024-01-01
1,32,3532,750.0,6,27.99,2024-01-01
1,32,3533,750.0,6,18.99,2024-01-01
1,32,3534,750.0,3,24.99,2024-01-01
1,32,3539,750.0,5,24.99,2024-01-01
1,32,3545,0.0,129,31.99,2024-01-01
1,32,3547,50.0,1,2.79,2024-01-01
1,32,3549,750.0,9,22.99,2024-01-01
1,32,3560,375.0,3,15.49,2024-01-01
1,32,3562,50.0,106,0.99,2024-01-01
1,32,3564,0.0,7,47.99,2024-01-01
1,32,3565,750.0,15,39.99,2024-01-01
1,32,3568,50.0,190,0.99,2024-01-01
1,32,3571,50.0,120,1.99,2024-01-01
1,32,3578,750.0,2,49.99,2024-01-01
1,32,3579,375.0,9,15.49,2024-01-01
1,32,3580,750.0,21,12.99,2024-01-01
1,32,3583,0.0,29,17.99,2024-01-01
1,32,3584,750.0,6,17.99,2024-01-01
1,32,3591,750.0,5,17.99,2024-01-01
1,32,3592,0.0,5,9.99,2024-01-01
1,32,3593,0.0,4,26.99,2024-01-01
1,32,3595,750.0,16,15.99,2024-01-01
1,32,3597,750.0,4,8.99,2024-01-01
1,32,3598,750.0,12,13.99,2024-01-01
1,32,3601,750.0,5,36.99,2024-01-01
1,32,3606,50.0,52,0.99,2024-01-01
1,32,3607,50.0,139,0.99,2024-01-01
1,32,3608,50.0,25,0.99,2024-01-01
1,32,3609,50.0,21,0.99,2024-01-01
1,32,3610,750.0,0,12.99,2024-01-01
1,32,3612,0.0,28,8.99,2024-01-01
1,32,3614,0.0,16,19.99,2024-01-01
1,32,3617,750.0,7,21.99,2024-01-01
1,32,3618,750.0,9,9.99,2024-01-01
1,32,3620,750.0,3,39.99,2024-01-01
1,32,3625,750.0,27,17.99,2024-01-01
1,32,3626,750.0,30,12.99,2024-01-01
1,32,3627,375.0,11,11.99,2024-01-01
1,32,3629,750.0,24,25.99,2024-01-01
1,32,3630,0.0,29,24.99,2024-01-01
1,32,3636,375.0,7,7.49,2024-01-01
1,32,3637,750.0,40,5.29,2024-01-01
1,32,3639,0.0,7,9.99,2024-01-01
1,32,3640,750.0,1,22.99,2024-01-01
1,32,3643,0.0,6,12.49,2024-01-01
1,32,3648,750.0,10,8.99,2024-01-01
1,32,3650,750.0,76,48.99,2024-01-01
1,32,3651,50.0,48,3.99,2024-01-01
1,32,3652,0.0,14,47.99,2024-01-01
1,32,3654,750.0,67,53.99,2024-01-01
1,32,3656,0.0,19,24.99,2024-01-01
1,32,3658,750.0,57,58.99,2024-01-01
1,32,3662,750.0,18,11.99,2024-01-01
1,32,3663,750.0,9,13.99,2024-01-01
1,32,3667,0.0,10,17.99,2024-01-01
1,32,3668,0.0,16,42.99,2024-01-01
1,32,3670,750.0,11,15.99,2024-01-01
1,32,3672,750.0,10,11.99,2024-01-01
1,32,3677,750.0,18,11.99,2024-01-01
1,32,3679,750.0,8,21.99,2024-01-01
1,32,3680,0.0,35,24.99,2024-01-01
1,32,3682,750.0,53,22.99,2024-01-01
1,32,3683,750.0,20,16.99,2024-01-01
1,32,3684,0.0,0,9.99,2024-01-01
1,32,3687,750.0,5,4.99,2024-01-01
1,32,3688,0.0,1,4.99,2024-01-01
1,32,3689,750.0,6,16.99,2024-01-01
1,32,3690,750.0,3,27.99,2024-01-01
1,32,3693,750.0,24,12.99,2024-01-01
1,32,3694,750.0,10,16.99,2024-01-01
1,32,3695,750.0,0,9.99,2024-01-01
1,32,3696,0.0,17,10.49,2024-01-01
1,32,3699,0.0,4,39.99,2024-01-01
1,32,3701,50.0,0,0.99,2024-01-01
1,32,3702,50.0,16,0.99,2024-01-01
1,32,3703,50.0,88,5.99,2024-01-01
1,32,3704,750.0,29,24.99,2024-01-01
1,32,3706,0.0,44,16.99,2024-01-01
1,32,3707,50.0,0,0.99,2024-01-01
1,32,3716,750.0,9,34.99,2024-01-01
1,32,3724,750.0,19,17.99,2024-01-01
1,32,3725,750.0,24,14.99,2024-01-01
1,32,3726,750.0,0,4.99,2024-01-01
1,32,3727,50.0,27,1.99,2024-01-01
1,32,3728,0.0,30,24.99,2024-01-01
1,32,3730,50.0,0,0.99,2024-01-01
1,32,3731,750.0,13,17.99,2024-01-01
1,32,3733,0.0,5,109.99,2024-01-01
1,32,3736,750.0,2,12.99,2024-01-01
1,32,3738,750.0,0,11.99,2024-01-01
1,32,3743,750.0,6,12.99,2024-01-01
1,32,3745,750.0,32,4.99,2024-01-01
1,32,3746,0.0,35,12.99,2024-01-01
1,32,3747,750.0,28,6.99,2024-01-01
1,32,3754,750.0,5,12.99,2024-01-01
1,32,3755,750.0,4,15.99,2024-01-01
1,32,3757,1000.0,25,28.99,2024-01-01
1,32,3758,0.0,6,22.99,2024-01-01
1,32,3760,750.0,13,17.99,2024-01-01
1,32,3761,0.0,10,47.99,2024-01-01
1,32,3762,50.0,24,5.99,2024-01-01
1,32,3763,375.0,7,27.99,2024-01-01
1,32,3764,375.0,2,26.99,2024-01-01
1,32,3766,750.0,24,14.99,2024-01-01
1,32,3768,750.0,5,4.99,2024-01-01
1,32,3769,0.0,9,8.99,2024-01-01
1,32,3770,750.0,7,22.99,2024-01-01
1,32,3773,750.0,11,29.99,2024-01-01
1,32,3776,0.0,58,25.99,2024-01-01
1,32,3779,750.0,17,14.99,2024-01-01
1,32,3780,750.0,14,14.99,2024-01-01
1,32,3781,750.0,11,11.99,2024-01-01
1,32,3782,750.0,25,23.99,2024-01-01
1,32,3783,50.0,47,1.99,2024-01-01
1,32,3784,750.0,17,9.99,2024-01-01
1,32,3785,750.0,14,12.99,2024-01-01
1,32,3787,750.0,15,16.99,2024-01-01
1,32,3788,375.0,0,25.99,2024-01-01
1,32,3790,750.0,10,45.99,2024-01-01
1,32,3791,375.0,5,10.99,2024-01-01
1,32,3792,750.0,6,99.99,2024-01-01
1,32,3793,0.0,8,14.99,2024-01-01
1,32,3794,750.0,7,36.99,2024-01-01
1,32,3797,0.0,8,16.99,2024-01-01
1,32,3798,750.0,8,24.99,2024-01-01
1,32,3800,750.0,6,53.99,2024-01-01
1,32,3802,0.0,59,18.99,2024-01-01
1,32,3804,750.0,9,9.99,2024-01-01
1,32,3805,750.0,55,14.99,2024-01-01
1,32,3808,750.0,40,14.99,2024-01-01
1,32,3811,750.0,57,17.99,2024-01-01
1,32,3815,750.0,8,27.99,2024-01-01
1,32,3818,750.0,0,29.99,2024-01-01
1,32,3820,0.0,32,17.99,2024-01-01
1,32,3821,750.0,13,12.99,2024-01-01
1,32,3826,0.0,39,19.99,2024-01-01
1,32,3827,0.0,13,12.99,2024-01-01
1,32,3830,750.0,17,23.99,2024-01-01
1,32,3834,750.0,25,15.99,2024-01-01
1,32,3835,750.0,17,12.99,2024-01-01
1,32,3836,750.0,16,12.99,2024-01-01
1,32,3837,50.0,229,0.99,2024-01-01
1,32,3840,0.0,15,17.99,2024-01-01
1,32,3847,50.0,90,3.99,2024-01-01
1,32,3851,375.0,2,15.99,2024-01-01
1,32,3857,0.0,17,48.99,2024-01-01
1,32,3858,750.0,47,23.99,2024-01-01
1,32,3859,375.0,46,8.99,2024-01-01
1,32,3863,0.0,6,19.99,2024-01-01
1,32,3870,750.0,8,36.99,2024-01-01
1,32,3871,750.0,17,12.99,2024-01-01
1,32,3876,0.0,82,17.99,2024-01-01
1,32,3877,750.0,9,12.99,2024-01-01
1,32,3878,750.0,34,12.99,2024-01-01
1,32,3879,750.0,19,10.99,2024-01-01
1,32,3881,750.0,0,16.99,2024-01-01
1,32,3882,750.0,20,12.99,2024-01-01
1,32,3883,750.0,11,21.99,2024-01-01
1,32,3884,750.0,8,37.99,2024-01-01
1,32,3887,0.0,7,10.99,2024-01-01
1,32,3889,750.0,20,4.99,2024-01-01
1,32,3890,750.0,7,17.99,2024-01-01
1,32,3893,0.0,5,9.99,2024-01-01
1,32,3894,0.0,6,11.99,2024-01-01
1,32,3896,375.0,28,3.29,2024-01-01
1,32,3899,375.0,40,3.99,2024-01-01
1,32,3900,750.0,8,41.99,2024-01-01
1,32,3910,375.0,28,12.99,2024-01-01
1,32,3913,0.0,93,17.99,2024-01-01
1,32,3915,750.0,4,12.99,2024-01-01
1,32,3918,750.0,10,42.99,2024-01-01
1,32,3919,375.0,25,12.99,2024-01-01
1,32,3921,750.0,5,23.99,2024-01-01
1,32,3923,750.0,7,133.99,2024-01-01
1,32,3924,750.0,1,23.99,2024-01-01
1,32,3925,750.0,12,49.99,2024-01-01
1,32,3928,750.0,14,11.99,2024-01-01
1,32,3929,750.0,6,42.99,2024-01-01
1,32,3930,750.0,12,18.99,2024-01-01
1,32,3938,750.0,12,16.99,2024-01-01
1,32,3939,750.0,13,29.99,2024-01-01
1,32,3940,750.0,12,7.99,2024-01-01
1,32,3941,750.0,4,36.99,2024-01-01
1,32,3943,750.0,11,11.99,2024-01-01
1,32,3945,750.0,11,17.99,2024-01-01
1,32,3947,750.0,3,45.99,2024-01-01
1,32,3951,50.0,60,2.49,2024-01-01
1,32,3952,750.0,7,22.99,2024-01-01
1,32,3959,750.0,2,26.99,2024-01-01
1,32,3960,0.0,21,11.99,2024-01-01
1,32,3961,750.0,12,23.99,2024-01-01
1,32,3967,750.0,12,18.99,2024-01-01
1,32,3969,750.0,11,19.99,2024-01-01
1,32,3970,750.0,6,9.29,2024-01-01
1,32,3978,750.0,11,25.99,2024-01-01
1,32,3980,0.0,10,39.99,2024-01-01
1,32,3982,750.0,4,19.99,2024-01-01
1,32,3984,750.0,5,41.99,2024-01-01
1,32,3987,750.0,5,10.99,2024-01-01
1,32,3989,750.0,21,18.99,2024-01-01
1,32,3997,750.0,66,19.99,2024-01-01
1,32,3998,750.0,9,19.99,2024-01-01
1,32,3999,750.0,12,21.99,2024-01-01
1,32,4010,750.0,7,59.99,2024-01-01
1,32,4018,750.0,5,35.99,2024-01-01
1,32,4025,50.0,106,1.79,2024-01-01
1,32,4034,750.0,4,35.99,2024-01-01
1,32,4040,750.0,9,25.99,2024-01-01
1,32,4042,50.0,0,0.99,2024-01-01
1,32,4044,0.0,9,12.99,2024-01-01
1,32,4050,750.0,0,10.99,2024-01-01
1,32,4054,375.0,28,12.99,2024-01-01
1,32,4060,750.0,7,14.99,2024-01-01
1,32,4062,0.0,8,8.99,2024-01-01
1,32,4064,0.0,36,12.99,2024-01-01
1,32,4066,0.0,19,17.99,2024-01-01
1,32,4075,0.0,7,19.99,2024-01-01
1,32,4089,0.0,13,20.99,2024-01-01
1,32,4091,750.0,1,27.99,2024-01-01
1,32,4101,750.0,6,11.99,2024-01-01
1,32,4103,750.0,19,14.99,2024-01-01
1,32,4105,0.0,30,6.99,2024-01-01
1,32,4113,50.0,30,0.99,2024-01-01
1,32,4121,750.0,5,27.99,2024-01-01
1,32,4130,375.0,0,8.99,2024-01-01
1,32,4131,750.0,6,27.99,2024-01-01
1,32,4135,50.0,122,0.99,2024-01-01
1,32,4141,50.0,1,0.99,2024-01-01
1,32,4145,0.0,18,16.99,2024-01-01
1,32,4148,750.0,12,17.99,2024-01-01
1,32,4149,50.0,100,1.49,2024-01-01
1,32,4152,750.0,0,4.99,2024-01-01
1,32,4153,0.0,20,11.99,2024-01-01
1,32,4157,50.0,85,0.99,2024-01-01
1,32,4160,750.0,1,19.99,2024-01-01
1,32,4174,0.0,21,29.99,2024-01-01
1,32,4176,750.0,8,10.99,2024-01-01
1,32,4178,375.0,33,9.99,2024-01-01
1,32,4179,0.0,7,19.99,2024-01-01
1,32,4181,0.0,3,11.99,2024-01-01
1,32,4187,750.0,3,17.99,2024-01-01
1,32,4190,750.0,3,25.99,2024-01-01
1,32,4194,0.0,15,12.99,2024-01-01
1,32,4195,750.0,1,10.99,2024-01-01
1,32,4196,750.0,17,9.99,2024-01-01
1,32,4197,750.0,11,18.99,2024-01-01
1,32,4198,0.0,43,24.99,2024-01-01
1,32,4199,0.0,7,21.99,2024-01-01
1,32,4200,750.0,17,9.99,2024-01-01
1,32,4201,0.0,22,12.99,2024-01-01
1,32,4204,750.0,12,9.99,2024-01-01
1,32,4211,750.0,22,9.99,2024-01-01
1,32,4218,750.0,71,16.99,2024-01-01
1,32,4221,0.0,0,17.99,2024-01-01
1,32,4222,750.0,6,9.99,2024-01-01
1,32,4223,0.0,31,19.99,2024-01-01
1,32,4224,750.0,12,14.99,2024-01-01
1,32,4225,0.0,38,24.99,2024-01-01
1,32,4226,750.0,0,9.99,2024-01-01
1,32,4227,0.0,6,17.99,2024-01-01
1,32,4228,750.0,14,19.99,2024-01-01
1,32,4229,0.0,20,19.99,2024-01-01
1,32,4233,0.0,2,9.99,2024-01-01
1,32,4234,750.0,14,9.99,2024-01-01
1,32,4239,750.0,3,21.99,2024-01-01
1,32,4241,50.0,33,1.99,2024-01-01
1,32,4243,0.0,66,19.99,2024-01-01
1,32,4245,750.0,8,9.99,2024-01-01
1,32,4246,375.0,5,5.49,2024-01-01
1,32,4247,750.0,13,9.99,2024-01-01
1,32,4249,750.0,30,12.99,2024-01-01
1,32,4250,750.0,1,34.99,2024-01-01
1,32,4252,50.0,138,0.99,2024-01-01
1,32,4258,750.0,16,9.99,2024-01-01
1,32,4261,0.0,0,21.99,2024-01-01
1,32,4262,750.0,0,16.99,2024-01-01
1,32,4263,750.0,3,16.99,2024-01-01
1,32,4264,750.0,0,14.99,2024-01-01
1,32,4265,375.0,13,10.99,2024-01-01
1,32,4267,0.0,0,19.99,2024-01-01
1,32,4268,750.0,17,22.99,2024-01-01
1,32,4269,0.0,16,12.99,2024-01-01
1,32,4270,750.0,5,16.99,2024-01-01
1,32,4272,750.0,14,29.99,2024-01-01
1,32,4274,750.0,8,29.99,2024-01-01
1,32,4278,750.0,21,11.99,2024-01-01
1,32,4280,0.0,16,23.99,2024-01-01
1,32,4282,750.0,30,12.99,2024-01-01
1,32,4283,750.0,7,18.99,2024-01-01
1,32,4287,750.0,9,59.99,2024-01-01
1,32,4290,750.0,0,9.99,2024-01-01
1,32,4291,0.0,16,12.99,2024-01-01
1,32,4294,750.0,27,15.99,2024-01-01
1,32,4296,0.0,26,11.99,2024-01-01
1,32,4297,750.0,15,7.99,2024-01-01
1,32,4299,750.0,23,12.99,2024-01-01
1,32,4302,750.0,7,14.99,2024-01-01
1,32,4303,750.0,6,7.99,2024-01-01
1,32,4304,50.0,0,0.99,2024-01-01
1,32,4309,750.0,0,8.99,2024-01-01
1,32,4313,0.0,1,26.99,2024-01-01
1,32,4315,750.0,12,29.99,2024-01-01
1,32,4317,750.0,1,32.99,2024-01-01
1,32,4320,750.0,9,48.99,2024-01-01
1,32,4326,750.0,8,29.99,2024-01-01
1,32,4327,750.0,11,19.99,2024-01-01
1,32,4330,0.0,12,25.99,2024-01-01
1,32,4334,750.0,4,34.99,2024-01-01
1,32,4343,750.0,21,9.99,2024-01-01
1,32,4345,750.0,11,19.99,2024-01-01
1,32,4346,0.0,25,10.99,2024-01-01
1,32,4349,750.0,18,15.99,2024-01-01
1,32,4351,750.0,15,22.99,2024-01-01
1,32,4353,750.0,8,36.99,2024-01-01
1,32,4355,750.0,5,25.49,2024-01-01
1,32,4358,750.0,2,5.49,2024-01-01
1,32,4359,0.0,17,10.99,2024-01-01
1,32,4363,0.0,4,32.99,2024-01-01
1,32,4368,0.0,19,33.99,2024-01-01
1,32,4370,0.0,16,10.99,2024-01-01
1,32,4379,50.0,63,0.99,2024-01-01
1,32,4380,0.0,12,13.99,2024-01-01
1,32,4382,0.0,7,13.99,2024-01-01
1,32,4385,0.0,0,24.99,2024-01-01
1,32,4386,750.0,8,44.99,2024-01-01
1,32,4390,750.0,8,42.99,2024-01-01
1,32,4404,375.0,0,5.49,2024-01-01
1,32,4410,750.0,2,9.99,2024-01-01
1,32,4411,750.0,5,9.99,2024-01-01
1,32,4412,750.0,6,17.99,2024-01-01
1,32,4413,50.0,3,1.99,2024-01-01
1,32,4414,750.0,5,9.99,2024-01-01
1,32,4416,750.0,8,9.99,2024-01-01
1,32,4422,0.0,6,11.49,2024-01-01
1,32,4429,0.0,0,21.99,2024-01-01
1,32,4431,750.0,15,14.99,2024-01-01
1,32,4437,0.0,9,33.99,2024-01-01
1,32,4438,750.0,25,9.99,2024-01-01
1,32,4447,750.0,21,25.99,2024-01-01
1,32,4450,750.0,2,28.99,2024-01-01
1,32,4453,750.0,8,13.99,2024-01-01
1,32,4478,750.0,7,17.99,2024-01-01
1,32,4480,750.0,9,12.99,2024-01-01
1,32,4483,50.0,35,2.49,2024-01-01
1,32,4488,0.0,16,11.49,2024-01-01
1,32,4491,750.0,7,28.99,2024-01-01
1,32,4494,0.0,12,12.99,2024-01-01
1,32,4502,0.0,2,21.99,2024-01-01
1,32,4513,750.0,9,44.99,2024-01-01
1,32,4521,750.0,2,21.99,2024-01-01
1,32,4522,750.0,9,15.99,2024-01-01
1,32,4524,750.0,10,27.49,2024-01-01
1,32,4528,750.0,8,139.99,2024-01-01
1,32,4550,750.0,6,12.99,2024-01-01
1,32,4563,0.0,14,18.99,2024-01-01
1,32,4565,750.0,20,9.49,2024-01-01
1,32,4574,750.0,4,31.99,2024-01-01
1,32,4580,375.0,0,29.99,2024-01-01
1,32,4583,750.0,4,22.99,2024-01-01
1,32,4624,750.0,13,19.99,2024-01-01
1,32,4625,750.0,5,139.99,2024-01-01
1,32,4626,750.0,17,14.99,2024-01-01
1,32,4628,750.0,9,99.99,2024-01-01
1,32,4629,750.0,9,33.99,2024-01-01
1,32,4634,0.0,16,10.99,2024-01-01
1,32,4639,750.0,0,79.99,2024-01-01
1,32,4652,750.0,11,199.99,2024-01-01
1,32,4662,0.0,14,19.99,2024-01-01
1,32,4664,750.0,13,34.99,2024-01-01
1,32,4670,375.0,1,3.99,2024-01-01
1,32,4673,0.0,9,69.99,2024-01-01
1,32,4677,750.0,8,44.99,2024-01-01
1,32,4678,750.0,6,22.99,2024-01-01
1,32,4679,375.0,16,11.99,2024-01-01
1,32,4682,750.0,8,34.99,2024-01-01
1,32,4683,50.0,44,3.79,2024-01-01
1,32,4686,0.0,11,58.99,2024-01-01
1,32,4689,750.0,13,51.99,2024-01-01
1,32,4696,750.0,12,16.99,2024-01-01
1,32,4698,750.0,1,19.99,2024-01-01
1,32,4701,750.0,22,16.99,2024-01-01
1,32,4702,750.0,8,22.99,2024-01-01
1,32,4703,50.0,22,0.99,2024-01-01
1,32,4705,50.0,1,0.99,2024-01-01
1,32,4722,750.0,14,34.99,2024-01-01
1,32,4724,750.0,7,20.99,2024-01-01
1,32,4732,0.0,7,89.99,2024-01-01
1,32,4734,750.0,23,14.99,2024-01-01
1,32,4736,100.0,16,2.99,2024-01-01
1,32,4737,750.0,16,10.99,2024-01-01
1,32,4748,750.0,2,20.99,2024-01-01
1,32,4751,50.0,4,0.99,2024-01-01
1,32,4762,750.0,0,6.99,2024-01-01
1,32,4764,750.0,11,23.99,2024-01-01
1,32,4767,0.0,7,26.99,2024-01-01
1,32,4779,750.0,6,26.99,2024-01-01
1,32,4783,0.0,20,13.99,2024-01-01
1,32,4787,0.0,2,19.99,2024-01-01
1,32,4796,750.0,10,16.99,2024-01-01
1,32,4798,50.0,97,1.99,2024-01-01
1,32,4804,750.0,10,16.99,2024-01-01
1,32,4806,0.0,9,14.99,2024-01-01
