brand,price,size,volume,classification,purchaseprice,vendornumber
3295,9.99,375.0,375,1,7.93,4425
3296,22.99,750.0,750,1,15.99,8112
3300,0.99,50.0,50,1,0.71,3960
3305,12.49,1750.0,1750,1,8.65,8352
3310,6.99,375.0,375,1,4.34,12546
3314,26.99,1750.0,1750,1,19.28,1128
3315,0.99,50.0,50,1,0.74,3960
3316,11.99,375.0,375,1,8.88,3960
3324,49.99,750.0,750,1,37.31,3664
3325,10.99,750.0,750,1,7.4,12546
3326,9.49,1750.0,1750,1,7.36,9552
3329,13.99,1750.0,1750,1,10.84,9165
3335,10.99,750.0,750,1,8.14,3960
3341,34.99,0.0,750,1,25.17,480
3343,12.49,375.0,375,1,9.46,480
3344,19.99,750.0,750,1,14.49,480
3345,2.29,50.0,50,1,1.54,480
3347,39.99,1750.0,1750,1,28.56,3664
3348,29.99,1750.0,1750,1,22.38,480
3350,15.99,750.0,750,1,12.3,7153
3351,16.99,1750.0,1750,1,13.27,12546
3352,24.99,750.0,750,1,18.79,3960
3354,14.99,375.0,375,1,10.71,3960
3356,5.99,375.0,375,1,4.47,1392
3357,0.99,50.0,50,1,0.77,3960
3363,13.99,750.0,750,1,9.69,3924
3364,24.99,1750.0,1750,1,17.85,17035
3366,35.99,1750.0,1750,1,24.45,3960
3367,10.99,750.0,750,1,7.57,12546
3368,16.99,1750.0,1750,1,12.22,12546
3373,18.99,1750.0,1750,1,13.86,1392
3376,39.99,750.0,750,1,31.99,5455
3377,24.99,750.0,750,1,18.25,3960
3385,16.99,1750.0,1750,1,12.97,12546
3388,8.99,750.0,750,1,6.97,17035
3389,15.99,1750.0,1750,1,12.49,17035
3390,29.99,750.0,750,1,22.55,4425
3396,22.99,1750.0,1750,1,13.73,3960
3397,24.99,750.0,750,1,18.24,3960
3404,19.99,750.0,750,1,13.33,12546
3405,28.99,1750.0,1750,1,23.19,4425
3408,24.99,750.0,750,1,15.62,3960
3409,44.99,750.0,750,1,32.14,9165
3410,19.99,750.0,750,1,12.31,3089
3412,12.99,750.0,750,1,9.28,11567
3420,9.99,750.0,750,1,7.93,3252
3422,19.99,750.0,750,1,15.99,17035
3423,26.99,1750.0,1750,1,21.25,17035
3424,15.99,750.0,750,1,11.59,3960
3425,20.99,750.0,750,1,15.55,17035
3427,24.99,1750.0,1750,1,17.85,8664
3432,17.99,750.0,750,1,13.04,7153
3436,26.99,1750.0,1750,1,18.79,480
3437,19.99,750.0,750,1,13.84,480
3444,39.99,1750.0,1750,1,29.13,12546
3451,12.99,750.0,750,1,7.53,3960
3452,6.99,1750.0,1750,1,5.55,9552
3453,9.49,750.0,750,1,7.3,3960
3456,18.99,1750.0,1750,1,13.27,3960
3457,34.99,1750.0,1750,1,22.38,17035
3458,19.99,750.0,750,1,15.14,3960
3462,16.99,750.0,750,1,13.07,17035
3464,13.99,1750.0,1750,1,10.06,9206
3472,16.99,750.0,750,1,11.1,480
3476,19.99,750.0,750,1,15.5,3664
3483,13.99,750.0,750,1,10.21,9625
3485,19.99,1750.0,1750,1,15.03,4425
3486,12.99,375.0,375,1,9.84,3960
3487,16.99,750.0,750,1,12.77,8664
3488,23.99,750.0,750,1,15.62,3960
3489,27.99,1750.0,1750,1,20.73,3960
3492,17.99,750.0,750,1,11.36,17035
3495,38.99,1750.0,1750,1,23.52,3960
3497,94.99,750.0,750,1,73.07,3960
3498,19.99,750.0,750,1,14.72,3960
3500,1.49,50.0,50,1,1.07,4425
3502,10.99,750.0,750,1,8.14,12546
3503,10.99,750.0,750,1,8.2,3960
3505,18.99,750.0,750,1,13.76,4425
3510,10.99,750.0,750,1,8.65,3960
3511,9.99,750.0,750,1,7.24,3252
3512,16.99,1750.0,1750,1,11.76,12546
3513,24.99,750.0,750,1,17.98,3960
3515,19.99,1750.0,1750,1,15.5,11567
3517,10.99,750.0,750,1,6.83,3960
3518,21.99,750.0,750,1,15.74,9165
3522,12.99,1750.0,1750,1,9.62,8004
3524,19.99,750.0,750,1,14.7,4380
3527,29.99,1750.0,1750,1,21.87,3664
3528,39.99,750.0,750,1,31.24,5455
3529,13.99,1750.0,1750,1,10.14,9206
3530,9.99,750.0,750,1,6.93,12546
3532,27.99,750.0,750,1,20.58,3664
3533,17.99,750.0,750,1,13.23,7153
3534,23.99,750.0,750,1,18.17,3664
3539,24.99,750.0,750,1,13.13,5455
3545,29.99,1750.0,1750,1,21.89,3960
3547,2.79,50.0,50,1,2.2,3960
3549,26.99,750.0,750,1,17.82,3960
3560,11.99,375.0,375,1,9.52,3960
3563,9.49,750.0,750,1,7.3,3960
3564,47.99,1750.0,1750,1,36.08,3960
3565,38.99,750.0,750,1,25.98,9165
3571,1.99,50.0,50,1,1.47,17035
3572,10.99,750.0,750,1,7.68,12546
3578,49.99,750.0,750,1,36.49,8664
3579,11.99,375.0,375,1,8.88,3960
3580,10.99,750.0,750,1,8.08,3960
3583,22.99,1750.0,1750,1,13.23,3960
3584,16.99,750.0,750,1,12.49,17035
3591,16.99,750.0,750,1,13.48,17035
3593,26.99,1750.0,1750,1,21.42,3960
3595,15.99,750.0,750,1,12.02,3960
3597,8.99,750.0,750,1,6.51,9206
3601,36.99,750.0,750,1,26.61,7239
3606,0.99,50.0,50,1,0.74,3960
3607,0.99,50.0,50,1,0.72,3960
3608,0.99,50.0,50,1,0.72,3960
3609,0.99,50.0,50,1,0.74,3960
3610,10.99,750.0,750,1,8.26,3960
3612,9.99,1750.0,1750,1,6.81,8004
3614,19.99,1750.0,1750,1,15.99,1128
3615,18.99,750.0,750,1,11.02,480
3617,21.99,750.0,750,1,15.82,17035
3618,10.99,750.0,750,1,7.29,12546
3620,39.99,750.0,750,1,31.99,17035
3622,19.99,750.0,750,1,14.45,10050
3625,16.99,750.0,750,1,12.59,17035
3626,12.99,750.0,750,1,10.39,12546
3627,13.99,375.0,375,1,9.37,17035
3629,25.99,750.0,750,1,20.63,17031
3630,24.99,1750.0,1750,1,19.83,8664
3636,7.49,375.0,375,1,5.03,8004
3637,5.29,750.0,750,1,3.89,9552
3640,22.99,750.0,750,1,16.54,8112
3643,12.49,1750.0,1750,1,7.71,9552
3648,8.99,750.0,750,1,6.05,9206
3650,48.99,750.0,750,1,33.81,9165
3651,3.99,50.0,50,1,2.93,8112
3652,47.99,1750.0,1750,1,37.79,3960
3654,53.99,750.0,750,1,39.39,9165
3656,24.99,1750.0,1750,1,19.99,8664
3658,58.99,750.0,750,1,41.9,9165
3663,13.99,750.0,750,1,10.76,5992
3667,17.99,1750.0,1750,1,13.13,1485
3668,42.99,1750.0,1750,1,34.12,8112
3672,11.99,750.0,750,1,8.26,3960
3677,11.99,750.0,750,1,8.59,3960
3679,19.99,750.0,750,1,14.49,6213
3680,24.99,1750.0,1750,1,18.93,8664
3682,22.99,750.0,750,1,16.66,8112
3683,16.99,750.0,750,1,13.17,8664
3684,9.99,1750.0,1750,1,7.68,660
3687,5.99,750.0,750,1,3.84,660
3688,5.99,1750.0,1750,1,3.56,8004
3689,16.99,750.0,750,1,12.77,8664
3690,29.99,750.0,750,1,22.39,3960
3693,10.99,750.0,750,1,8.72,3960
3694,16.99,750.0,750,1,13.48,8664
3695,11.99,750.0,750,1,7.68,8004
3696,10.49,1750.0,1750,1,7.6,12546
3699,39.99,1750.0,1750,1,31.0,6213
3701,0.99,50.0,50,1,0.79,9206
3704,24.99,750.0,750,1,18.37,3960
3706,16.99,1750.0,1750,1,13.07,12546
3707,0.99,50.0,50,1,0.74,3960
3716,29.99,750.0,750,1,21.42,1128
3719,10.99,750.0,750,1,7.36,3960
3722,14.99,750.0,750,1,9.02,1128
3724,16.99,750.0,750,1,12.31,17035
3725,12.99,750.0,750,1,9.35,7245
3726,4.99,750.0,750,1,3.78,12546
3727,1.99,50.0,50,1,1.47,17035
3728,24.99,1750.0,1750,1,18.93,17035
3729,14.99,750.0,750,1,8.59,7245
3730,0.99,50.0,50,1,0.73,9206
3731,16.99,750.0,750,1,13.38,17035
3733,109.99,1750.0,1750,1,83.96,9165
3736,10.99,750.0,750,1,8.2,3960
3738,11.99,750.0,750,1,9.29,7245
3739,12.99,750.0,750,1,9.92,7245
3743,10.99,750.0,750,1,8.02,3960
3745,3.99,750.0,750,1,3.07,8004
3746,12.99,1750.0,1750,1,8.52,3960
3747,6.99,750.0,750,1,5.18,3960
3754,10.99,750.0,750,1,8.79,3960
3755,16.99,750.0,750,1,12.02,10050
3758,22.99,1750.0,1750,1,14.59,8004
3760,16.99,750.0,750,1,12.49,17035
3762,5.99,50.0,50,1,4.61,9165
3763,29.99,375.0,375,1,20.28,9165
3764,28.99,375.0,375,1,20.76,9165
3765,12.99,750.0,750,1,9.37,7245
3766,12.99,750.0,750,1,9.35,7245
3768,5.99,750.0,750,1,3.62,9552
3769,9.49,1750.0,1750,1,7.02,9552
3770,22.99,750.0,750,1,14.17,90037
3773,29.99,750.0,750,1,21.73,17031
3776,25.99,1750.0,1750,1,18.56,7245
3779,12.99,750.0,750,1,9.35,7245
3780,12.99,750.0,750,1,10.31,7245
3781,11.99,750.0,750,1,9.29,7245
3782,23.99,750.0,750,1,18.89,480
3784,11.99,750.0,750,1,7.29,8004
3785,12.99,750.0,750,1,6.98,1392
3787,16.99,750.0,750,1,11.8,7245
3788,27.99,375.0,375,1,19.99,9165
3790,45.99,750.0,750,1,35.65,3960
3791,10.99,375.0,375,1,6.56,7245
3792,99.99,750.0,750,1,71.42,7245
3793,17.99,1750.0,1750,1,11.8,8352
3794,36.99,750.0,750,1,27.77,11567
3797,16.99,1750.0,1750,1,12.77,12546
3800,53.99,750.0,750,1,42.85,3960
3802,18.99,1750.0,1750,1,13.43,7245
3804,12.99,750.0,750,1,7.63,1392
3808,12.99,750.0,750,1,9.55,7245
3809,12.99,750.0,750,1,7.19,1392
3811,16.99,750.0,750,1,12.68,17035
3815,27.99,750.0,750,1,21.53,28750
3818,29.99,750.0,750,1,21.73,11567
3820,22.99,1750.0,1750,1,13.33,3960
3821,10.99,750.0,750,1,8.2,3960
3826,19.99,1750.0,1750,1,15.74,11567
3827,12.99,1750.0,1750,1,9.28,3960
3830,23.99,750.0,750,1,18.45,480
3834,12.99,750.0,750,1,10.23,11567
3835,10.99,750.0,750,1,8.2,3960
3836,10.99,750.0,750,1,7.91,3960
3837,0.99,50.0,50,1,0.72,11567
3840,22.99,1750.0,1750,1,14.39,3960
3847,3.79,50.0,50,1,2.81,480
3851,15.99,375.0,375,1,12.02,480
3857,49.99,1750.0,1750,1,38.27,480
3858,23.99,750.0,750,1,17.77,480
3859,8.99,375.0,375,1,6.81,3960
3863,24.99,1750.0,1750,1,15.5,3924
3870,36.99,750.0,750,1,28.02,3664
3871,10.99,750.0,750,1,8.2,3960
3876,19.99,1750.0,1750,1,13.95,3960
3877,10.99,750.0,750,1,8.65,3960
3878,10.99,750.0,750,1,7.96,3960
3879,12.99,750.0,750,1,7.91,3960
3881,16.99,750.0,750,1,13.17,1128
3882,10.99,750.0,750,1,8.79,3960
3883,20.99,750.0,750,1,15.43,12546
3884,34.99,750.0,750,1,25.92,7153
3887,10.99,1750.0,1750,1,8.65,8352
3889,6.49,750.0,750,1,3.7,8352
3890,16.99,750.0,750,1,12.59,17035
3892,3.99,750.0,750,1,2.18,9552
3893,9.99,1750.0,1750,1,7.93,9552
3894,13.49,1750.0,1750,1,9.08,9552
3896,3.29,375.0,375,1,2.63,9552
3899,2.99,375.0,375,1,2.2,8004
3900,38.99,750.0,750,1,29.76,7153
3903,19.99,750.0,750,1,11.59,12546
3910,11.49,375.0,375,1,8.84,12546
3913,17.99,1750.0,1750,1,14.28,1392
3915,14.99,750.0,750,1,9.48,12546
3918,42.99,750.0,750,1,33.07,11567
3919,12.99,375.0,375,1,8.45,12546
3921,26.99,750.0,750,1,17.9,11567
3923,133.99,750.0,750,1,106.34,3960
3924,26.99,750.0,750,1,17.38,11567
3925,49.99,750.0,750,1,37.87,3960
3928,15.99,750.0,750,1,9.52,11567
3929,49.99,750.0,750,1,31.15,6785
3930,15.99,750.0,750,1,12.11,3924
3938,16.99,750.0,750,1,12.49,8664
3939,29.99,750.0,750,1,22.55,4425
3940,10.99,750.0,750,1,6.15,8352
3941,36.99,750.0,750,1,29.36,12546
3943,15.99,750.0,750,1,9.59,11567
3945,17.99,750.0,750,1,13.84,12546
3947,45.99,750.0,750,1,34.84,1128
3951,2.49,50.0,50,1,1.83,12546
3952,22.99,750.0,750,1,16.42,8112
3959,24.99,750.0,750,1,18.24,12546
3960,11.99,1750.0,1750,1,9.52,8004
3961,23.99,750.0,750,1,18.17,480
3962,21.99,1750.0,1750,1,11.93,4692
3967,15.99,750.0,750,1,11.76,3924
3969,18.49,750.0,750,1,14.67,7245
3970,9.29,750.0,750,1,6.78,660
3978,29.99,750.0,750,1,19.69,9165
3980,39.99,1750.0,1750,1,31.99,12546
3981,11.99,750.0,750,1,9.37,7245
3982,19.99,750.0,750,1,14.38,12546
3984,44.99,750.0,750,1,32.3,12546
3989,15.99,750.0,750,1,11.93,3924
3997,19.99,750.0,750,1,14.05,12546
3998,19.99,750.0,750,1,13.63,660
3999,21.99,750.0,750,1,15.93,12546
4010,59.99,750.0,750,1,45.11,10754
4018,39.99,750.0,750,1,26.46,9165
4020,28.99,750.0,750,1,15.9,9165
4025,1.79,50.0,50,1,1.37,480
4034,39.99,750.0,750,1,26.66,9165
4040,24.99,750.0,750,1,17.98,9165
4041,399.99,750.0,750,1,285.71,9165
4044,12.99,1750.0,1750,1,9.62,12546
4050,11.99,750.0,750,1,8.72,480
4054,14.99,375.0,375,1,9.41,9165
4062,7.99,0.0,250,1,5.83,1485
4064,12.99,1750.0,1750,1,9.41,12546
4066,21.99,1750.0,1750,1,12.85,480
4075,19.99,1750.0,1750,1,15.87,480
4089,22.99,1750.0,1750,1,14.59,3960
4091,27.99,750.0,750,1,21.7,7239
4101,11.99,750.0,750,1,6.97,9815
4103,14.99,750.0,750,1,11.19,3960
4105,6.99,0.0,50,1,5.07,9165
4113,0.99,50.0,50,1,0.74,3960
4130,10.99,375.0,375,1,6.81,7245
4131,27.99,750.0,750,1,21.87,8150
4135,0.99,50.0,50,1,0.78,3960
4141,0.99,50.0,50,1,0.71,11567
4145,19.99,1750.0,1750,1,12.68,98450
4148,22.99,750.0,750,1,12.3,10754
4149,1.49,50.0,50,1,1.16,3664
4150,11.99,750.0,750,1,8.63,3252
4152,5.99,750.0,750,1,3.75,9552
4153,11.99,1750.0,1750,1,9.59,9552
4157,0.99,50.0,50,1,0.72,3960
4174,29.99,1750.0,1750,1,21.59,7245
4176,10.99,750.0,750,1,8.02,3924
4178,10.99,375.0,375,1,7.46,1655
4179,19.99,1750.0,1750,1,15.14,480
4181,11.99,1750.0,1750,1,9.37,660
4187,17.99,750.0,750,1,12.85,7245
4190,24.99,750.0,750,1,19.52,4425
4194,12.99,1750.0,1750,1,9.48,12546
4195,10.99,750.0,750,1,8.65,12546
4196,11.99,750.0,750,1,7.46,480
4197,18.99,750.0,750,1,13.07,3664
4198,24.99,1750.0,1750,1,17.51,3664
4199,23.99,1750.0,1750,1,16.92,12546
4200,11.99,750.0,750,1,7.68,480
4201,12.99,1750.0,1750,1,9.55,12546
4204,11.99,750.0,750,1,7.74,480
4211,9.99,750.0,750,1,7.8,12546
4218,16.99,750.0,750,1,12.31,3664
4219,13.99,750.0,750,1,10.68,7153
4221,17.99,1750.0,1750,1,12.94,480
4222,11.99,750.0,750,1,7.99,480
4223,19.99,1750.0,1750,1,14.92,480
4224,14.99,750.0,750,1,11.44,1485
4225,24.99,1750.0,1750,1,18.37,1485
4226,13.99,750.0,750,1,7.68,480
4227,17.99,1750.0,1750,1,14.17,480
4228,19.99,750.0,750,1,14.7,480
4229,19.99,1750.0,1750,1,14.7,480
4230,34.99,750.0,750,1,25.92,4425
4234,11.99,750.0,750,1,7.99,480
4241,1.99,50.0,50,1,1.47,3960
4243,19.99,1750.0,1750,1,14.49,480
4245,11.99,750.0,750,1,7.93,480
4246,5.49,375.0,375,1,4.22,480
4247,11.99,750.0,750,1,7.99,480
4249,14.99,750.0,750,1,10.39,3960
4250,34.99,750.0,750,1,27.77,9165
4258,11.99,750.0,750,1,7.35,480
4259,9.99,1750.0,1750,1,7.74,480
4260,21.99,1750.0,1750,1,16.66,3960
4261,22.99,1750.0,1750,1,16.17,3960
4262,13.99,750.0,750,1,11.19,3960
4263,16.99,750.0,750,1,13.27,3960
4264,16.99,750.0,750,1,11.53,3960
4265,10.99,375.0,375,1,8.26,3960
4267,19.99,1750.0,1750,1,15.62,480
4268,22.99,750.0,750,1,18.25,3960
4269,11.99,1750.0,1750,1,9.22,12546
4270,19.99,750.0,750,1,12.97,2561
4272,27.99,750.0,750,1,20.43,653
4274,39.99,750.0,750,1,22.21,9165
4278,11.99,750.0,750,1,9.52,3960
4280,23.99,1750.0,1750,1,18.74,3960
4282,14.99,750.0,750,1,9.69,3960
4283,20.99,750.0,750,1,13.84,9165
4287,59.99,750.0,750,1,44.44,9165
4291,12.99,1750.0,1750,1,10.39,12546
4294,15.99,750.0,750,1,11.71,1485
4296,12.99,1750.0,1750,1,9.29,12546
4297,7.99,750.0,750,1,5.42,12546
4299,14.99,750.0,750,1,9.77,3960
4300,179.99,750.0,750,1,134.32,9165
4302,16.99,750.0,750,1,11.15,3664
4303,7.99,750.0,750,1,5.83,12546
4309,8.99,750.0,750,1,7.08,1392
4313,26.99,1750.0,1750,1,19.42,12546
4315,33.99,750.0,750,1,23.07,7153
4317,34.99,750.0,750,1,23.73,9165
4320,52.99,750.0,750,1,36.02,480
4326,33.99,750.0,750,1,22.38,7153
4327,19.99,750.0,750,1,14.81,3960
4330,25.99,1750.0,1750,1,20.79,3960
4334,34.99,750.0,750,1,25.54,1392
4343,8.99,750.0,750,1,6.47,12546
4345,19.99,750.0,750,1,15.62,3960
4346,13.49,1750.0,1750,1,8.39,660
4349,15.99,750.0,750,1,12.11,12546
4351,22.99,750.0,750,1,15.5,3960
4353,36.99,750.0,750,1,26.8,4425
4355,25.49,750.0,750,1,19.91,8150
4358,5.49,750.0,750,1,4.26,660
4359,13.49,1750.0,1750,1,7.71,660
4363,32.99,1750.0,1750,1,23.73,3960
4368,32.99,1750.0,1750,1,23.91,3960
4370,12.99,1750.0,1750,1,7.96,9552
4380,13.99,1750.0,1750,1,10.84,9552
4382,13.99,1750.0,1750,1,10.44,3924
4385,22.99,1750.0,1750,1,16.54,3960
4389,23.99,750.0,750,1,16.54,9552
4390,45.99,750.0,750,1,33.33,3960
4398,11.99,750.0,750,1,6.51,3960
4404,5.99,375.0,375,1,4.32,480
4410,9.99,750.0,750,1,7.93,12546
4411,9.99,750.0,750,1,7.24,1655
4412,17.99,750.0,750,1,13.63,8320
4413,1.99,50.0,50,1,1.44,6213
4414,9.99,750.0,750,1,7.93,12546
4416,9.99,750.0,750,1,7.68,12546
4422,12.49,1750.0,1750,1,8.57,9552
4424,11.99,1750.0,1750,1,8.39,8004
4429,22.99,1750.0,1750,1,17.31,3960
4431,14.99,750.0,750,1,11.1,9552
4437,30.99,1750.0,1750,1,23.48,7239
4438,9.99,750.0,750,1,7.35,12546
4447,25.99,750.0,750,1,20.63,9165
4450,24.99,750.0,750,1,18.51,480
4453,16.99,750.0,750,1,10.76,2000
4478,17.99,750.0,750,1,13.53,3960
4480,12.99,750.0,750,1,9.92,11567
4483,2.49,50.0,50,1,1.93,6213
4488,13.49,1750.0,1750,1,8.02,9552
4491,27.99,750.0,750,2,19.04,9165
4494,15.99,1750.0,1750,1,9.55,9552
4502,21.99,1750.0,1750,1,16.17,3252
4513,44.99,750.0,750,1,35.15,10754
4521,22.99,750.0,750,1,16.66,11567
4522,13.99,750.0,750,1,10.06,4848
4524,27.49,750.0,750,1,21.99,28750
4527,34.99,750.0,750,1,26.92,6213
4528,139.99,750.0,750,1,106.86,7239
4550,12.99,750.0,750,1,9.92,3252
4556,14.99,750.0,750,1,11.71,4425
4563,16.99,1750.0,1750,1,12.14,3924
4565,10.49,750.0,750,1,6.71,3924
4574,31.99,750.0,750,1,25.19,7239
4583,31.99,750.0,750,1,17.29,9165
4624,28.99,750.0,750,1,15.14,660
4625,139.99,750.0,750,1,111.99,12546
4626,24.49,750.0,750,1,11.19,660
4629,33.99,750.0,750,1,26.98,12546
4634,10.99,1750.0,1750,1,8.52,9552
4638,13.99,375.0,375,1,10.44,8112
4639,79.99,750.0,750,1,58.82,1485
4652,159.99,750.0,750,1,118.51,8112
4662,19.99,1750.0,1750,1,15.38,3960
4664,35.99,750.0,750,1,27.77,8112
4670,4.49,375.0,375,1,2.87,480
4673,69.99,1750.0,1750,1,46.66,8112
4677,44.99,750.0,750,1,34.61,12546
4678,24.99,750.0,750,1,16.78,12546
4679,13.49,375.0,375,1,8.63,12546
4682,34.99,750.0,750,1,26.92,12546
4683,3.79,50.0,50,1,2.96,8112
4685,31.99,750.0,750,1,20.92,8112
4686,54.99,1750.0,1750,1,42.96,12546
4689,45.99,750.0,750,1,33.33,8112
4698,21.99,750.0,750,2,10.38,7239
4701,16.99,750.0,750,1,12.68,1655
4702,25.99,750.0,750,1,16.66,7239
4722,34.99,750.0,750,1,27.77,7239
4724,20.99,750.0,750,1,16.79,9165
4732,94.99,1750.0,1750,1,69.76,7239
4736,2.99,100.0,100,1,2.14,3960
4737,10.99,750.0,750,1,7.91,7239
4748,23.99,750.0,750,1,16.66,9165
4762,6.99,750.0,750,1,5.03,8004
4764,23.99,750.0,750,1,14.81,3664
4767,26.99,1750.0,1750,1,19.28,1128
4779,26.99,750.0,750,1,21.59,4848
4783,11.99,1750.0,1750,1,8.88,660
4787,19.99,1750.0,1750,1,15.03,11567
4796,21.99,750.0,750,1,12.31,660
4798,1.99,50.0,50,1,1.54,3960
4804,16.99,750.0,750,1,12.14,6213
4806,14.99,1750.0,1750,1,11.71,12546
4815,25.99,750.0,750,1,13.5,12546
4817,9.99,750.0,750,1,7.8,11567
4818,9.99,750.0,750,1,7.51,11567
4829,11.99,1750.0,1750,1,9.59,660
4846,16.99,750.0,750,1,12.4,12546
4857,0.99,50.0,50,1,0.75,11567
4862,24.99,750.0,750,1,19.99,8112
4868,0.99,50.0,50,1,0.79,11567
4878,6.99,750.0,750,1,4.92,9552
4881,19.99,0.0,750,1,14.81,480
4882,8.49,750.0,750,1,4.7,8352
4889,14.99,1750.0,1750,1,9.59,9552
4896,17.99,1750.0,1750,1,14.05,17035
4897,4.49,50.0,50,1,3.28,7239
4898,39.99,750.0,750,1,29.84,7239
4899,20.99,750.0,750,1,14.28,9165
4903,3.99,200.0,200,1,2.87,480
4916,11.99,1750.0,1750,1,7.87,660
4921,26.99,750.0,750,1,15.87,9625
4932,7.99,750.0,750,1,4.5,8352
4938,8.99,750.0,750,1,7.02,8004
4939,17.99,1750.0,1750,1,11.59,8004
4945,9.49,750.0,750,1,7.47,4380
4989,24.99,750.0,750,1,16.66,17035
5027,12.99,750.0,750,1,7.51,660
5031,16.99,1750.0,1750,1,11.71,12546
5033,16.99,1000.0,1000,1,12.97,8004
5042,13.99,750.0,750,1,10.68,5992
5054,1.99,50.0,50,1,1.42,3089
5056,6.99,750.0,750,1,5.55,17035
5058,15.99,1750.0,1750,1,11.93,3960
5060,15.99,750.0,750,1,9.35,8004
5062,13.99,750.0,750,1,8.39,1128
5065,17.99,750.0,750,1,11.42,4425
5070,25.99,750.0,750,1,17.85,7153
5075,21.99,750.0,750,1,15.03,1128
5076,35.99,750.0,750,1,28.12,10754
5077,16.99,750.0,750,1,12.69,17035
5080,19.99,750.0,750,1,12.02,3924
5087,15.99,750.0,750,1,9.35,8004
5090,12.99,750.0,750,1,10.23,8004
5096,9.99,750.0,750,1,7.99,12546
5101,13.99,750.0,750,1,10.39,8004
5103,23.99,1750.0,1750,1,17.14,8004
5105,25.99,1750.0,1750,1,14.81,8004
5106,11.99,750.0,750,1,9.52,3960
5107,13.99,750.0,750,1,10.14,7239
5109,13.99,750.0,750,1,9.84,8004
5111,0.99,50.0,50,1,0.72,8004
5113,0.99,50.0,50,1,0.72,8004
5124,66.99,1750.0,1750,1,51.53,7239
5125,7.99,750.0,750,1,5.96,12546
5128,11.49,750.0,750,1,8.98,11567
5130,19.99,750.0,750,1,13.17,11567
5134,13.99,750.0,750,1,10.39,8004
5135,29.99,750.0,750,1,17.26,3664
5137,9.99,750.0,750,1,6.61,4380
5138,13.99,750.0,750,1,11.1,8004
5142,26.49,1750.0,1750,1,17.45,11567
5145,14.99,750.0,750,1,9.12,17035
5146,19.99,750.0,750,1,14.17,3924
5147,12.99,375.0,375,1,9.44,1485
5149,34.99,1750.0,1750,1,23.19,3924
5153,15.99,750.0,750,1,10.44,8004
5155,7.99,750.0,750,1,5.79,8352
5160,10.99,375.0,375,1,7.96,3924
5165,19.99,750.0,750,1,13.33,3924
5168,18.99,750.0,750,1,13.66,17035
5169,18.99,750.0,750,1,12.2,17035
5170,13.99,750.0,750,1,9.99,8004
5185,19.99,1750.0,1750,1,14.61,4380
5187,7.99,750.0,750,1,6.1,8352
5191,9.99,375.0,375,1,7.93,8004
5192,18.99,750.0,750,1,13.56,17035
5194,12.99,1750.0,1750,1,9.62,480
5195,10.99,750.0,750,1,4.72,9552
5197,8.99,375.0,375,1,5.75,1128
5202,13.99,750.0,750,1,10.31,8004
5212,19.99,1750.0,1750,1,15.38,8004
5215,12.99,1750.0,1750,1,9.41,4466
5218,13.99,750.0,750,1,10.68,8004
5219,17.99,750.0,750,1,13.23,3960
5220,10.49,750.0,750,1,5.79,3924
5221,11.99,375.0,375,1,8.59,6213
5228,8.99,750.0,750,1,7.02,12546
5230,12.99,1750.0,1750,1,9.92,480
5232,16.99,1750.0,1750,1,10.71,12546
5233,18.99,375.0,375,1,14.5,7239
5242,29.99,750.0,750,1,22.05,7239
5246,12.99,1750.0,1750,1,9.77,480
5250,9.99,750.0,750,1,7.14,12546
5251,0.99,50.0,50,1,0.72,12546
5253,15.99,1750.0,1750,1,11.84,17035
5254,9.99,750.0,750,1,7.35,12546
5255,12.99,1750.0,1750,1,9.35,4466
5259,16.99,750.0,750,1,13.38,6213
5270,1.99,50.0,50,1,1.55,1128
5273,9.99,375.0,375,1,6.34,1128
5277,7.99,750.0,750,1,6.05,8352
5283,14.99,750.0,750,1,11.8,6213
5285,8.29,750.0,750,1,6.24,4380
5292,17.99,750.0,750,1,13.13,3960
5295,14.99,750.0,750,1,10.71,6213
5296,28.99,1750.0,1750,1,21.01,1128
5297,13.99,750.0,750,1,10.76,1128
5298,16.99,750.0,750,1,12.77,1128
5299,21.99,1750.0,1750,1,15.26,1128
5311,31.99,1750.0,1750,1,23.7,2555
5312,21.99,750.0,750,1,14.7,2555
5315,28.99,750.0,750,1,19.22,480
5316,2.29,50.0,50,1,1.83,2555
5317,3.29,50.0,50,1,2.46,480
5318,28.99,750.0,750,1,18.65,480
5325,21.99,750.0,750,1,12.94,12546
5330,15.99,1750.0,1750,1,11.42,17035
5333,12.99,1750.0,1750,1,8.65,9552
5334,22.99,750.0,750,1,17.82,17035
5337,27.99,750.0,750,1,20.6,3664
5339,3.29,50.0,50,1,2.35,3664
5342,28.99,750.0,750,1,19.85,8112
5346,49.99,750.0,750,1,36.22,9744
5348,11.99,750.0,750,1,7.85,8352
5353,18.99,375.0,375,1,12.77,8112
5356,9.99,375.0,375,1,7.14,17035
5358,25.99,750.0,750,1,18.83,11567
5359,21.99,750.0,750,1,14.28,9165
5364,29.99,1750.0,1750,1,23.07,17035
5365,18.99,750.0,750,1,14.84,17035
5367,9.99,750.0,750,1,5.83,660
5368,19.49,750.0,750,1,15.23,12546
5371,0.99,50.0,50,1,0.79,8004
5373,10.99,750.0,750,1,7.47,3252
5375,18.99,750.0,750,1,14.72,4425
5378,25.99,750.0,750,1,20.15,6213
